Id,SalePrice
1561,130846.93177161252
1562,126620.41171685848
1563,118686.0922216228
1564,165199.14844680738
1565,147308.74226122448
1566,246692.68646361024
1567,80592.02128979111
1568,241696.7397072378
1569,139110.88340760148
1570,142403.37200803458
1571,123817.55015981724
1572,147321.4401281616
1573,233167.37697737734
1574,117228.64490106073
1575,222819.71325206975
1576,226654.91532186719
1577,193102.2928510136
1578,144779.43284367435
1579,143075.8638530038
1580,191179.8421240008
1581,165001.10649768234
1582,130060.59051938496
1583,320237.8181081196
1584,245200.17279059347
1585,140979.50451562656
1586,66201.12712365245
1587,97802.85439502102
1588,151978.8518913309
1589,90829.90508106728
1590,133065.2962891361
1591,95367.30110561741
1592,107878.66789970521
1593,123079.60786566515
1594,135268.41711274115
1595,113935.12205620935
1596,251377.84998235514
1597,195798.1897618361
1598,200721.33858338132
1599,175100.14420537377
1600,159948.16254880457
1601,61854.92190566655
1602,106797.39743801452
1603,77960.09999051849
1604,257022.75613217405
1605,251913.91168778078
1606,174606.77305406833
1607,165263.5640808567
1608,214061.37735532748
1609,200623.03089801973
1610,165376.3136630482
1611,138975.32614029426
1612,164906.0140067261
1613,160657.9514009362
1614,124969.25338124689
1615,89548.67781072386
1616,74980.44820052035
1617,90558.7960241631
1618,122034.09601746568
1619,144617.95642415946
1620,169534.22774787003
1621,137148.9008194548
1622,142949.69803305654
1623,250287.14712957072
1624,210317.06781963888
1625,115800.47928587676
1626,157358.88887434188
1627,187922.45295790673
1628,277473.9855851597
1629,172524.39970260824
1630,352946.0186043122
1631,211194.9337919597
1632,235507.22425994367
1633,174308.4323592217
1634,188404.63664341907
1635,179398.3275684559
1636,151090.529884372
1637,193654.96825277695
1638,193317.76848413708
1639,181893.90031071706
1640,283398.3864406761
1641,177660.3796947246
1642,245424.40401371184
1643,233786.81235874593
1644,234733.809335466
1645,206084.00604827955
1646,162684.82074786475
1647,164438.04799405875
1648,133957.25553593042
1649,143783.99838507915
1650,112750.37981988983
1651,117366.2477507813
1652,96547.67512601495
1653,98681.60735554565
1654,152096.1651606992
1655,150719.67566269753
1656,146644.99579168417
1657,151236.57101633187
1658,155245.0914593544
1659,131341.60628414407
1660,153692.25513112545
1661,472668.7065857988
1662,405969.3909476998
1663,399606.2468288868
1664,456713.1307628099
1665,314683.4392024083
1666,346491.9361935193
1667,384784.6154712462
1668,344098.5284195561
1669,309715.5164826724
1670,331856.3151918637
1671,264323.88614536345
1672,427041.52219229046
1673,309981.75421416573
1674,242661.2489056361
1675,182908.78974916512
1676,189453.60880445162
1677,209901.29018566522
1678,419026.4193404928
1679,399497.24303828005
1680,329672.8597140086
1681,240109.72070334913
1682,312031.66373760364
1683,185214.66565413622
1684,182592.04349111754
1685,174454.76893060928
1686,168661.67905567348
1687,165612.88973021807
1688,194121.11767945628
1689,200525.42187461845
1690,197364.6748341824
1691,183089.68523990756
1692,261337.64021527127
1693,170592.3194964261
1694,181863.8119130759
1695,166229.80341455882
1696,290629.84492679103
1697,169906.1926609075
1698,374897.14360270096
1699,322209.0995817216
1700,255788.29961344946
1701,270711.7613982402
1702,252263.64228159725
1703,262698.7853927518
1704,291952.9303475591
1705,233595.9703926999
1706,400870.85233100946
1707,218358.5988390861
1708,210248.9746913685
1709,258111.89381335882
1710,226995.61695176957
1711,272772.9682513736
1712,261418.01437721556
1713,285403.1918318769
1714,228965.3309941117
1715,215734.66505452586
1716,180435.4141076525
1717,171454.34296636668
1718,128013.00839295238
1719,191167.46351920065
1720,230108.8944581996
1721,160300.6449267902
1722,120501.73856138387
1723,152932.56388437728
1724,211535.7539280063
1725,236822.62953199513
1726,182207.882450268
1727,155373.55728935238
1728,179036.1309782187
1729,166243.93800695488
1730,153616.05570932693
1731,118924.21115820677
1732,129598.52566652486
1733,118471.95315437485
1734,122122.60734049608
1735,130592.58997931161
1736,118129.10750725001
1737,345168.66721664916
1738,223591.18992681082
1739,262856.5197133394
1740,196187.80278554428
1741,192297.49733085447
1742,170875.04299945914
1743,178731.83260951005
1744,326791.5539948716
1745,226811.8827612217
1746,174737.50415650834
1747,240794.8794454514
1748,238388.16790699257
1749,157463.47958939802
1750,137528.81493973796
1751,247491.27908928483
1752,119441.952145921
1753,145977.99105549438
1754,179087.78413069728
1755,167406.97944093586
1756,123385.5826169471
1757,117564.60463780684
1758,145432.83506204162
1759,155549.19509378282
1760,164413.35887804578
1761,139246.74551417437
1762,176153.3485618465
1763,187042.8664265325
1764,114084.6695718567
1765,152520.1467218227
1766,171489.42267770623
1767,195786.25376827625
1768,149714.80984545653
1769,176174.19327320092
1770,142495.2198684465
1771,122006.21050539942
1772,133934.5165708915
1773,125914.81283156147
1774,137024.84372180226
1775,139792.69144544014
1776,119278.63468464429
1777,114125.36195034905
1778,140100.04825162073
1779,116619.06231198934
1780,168220.52077125397
1781,130196.51836795565
1782,90936.93309402134
1783,149197.8224030358
1784,104679.74099192947
1785,127572.35970037353
1786,144419.53271716207
1787,159201.1625043324
1788,64217.94461736271
1789,107371.45110300514
1790,86160.04634799245
1791,189730.48340165155
1792,155526.21863651322
1793,130061.67388997585
1794,144212.19962546113
1795,141537.25452748768
1796,132851.89750279888
1797,118811.17122451376
1798,122037.30507272195
1799,109791.6033748194
1800,125393.65739643722
1801,121093.01292257593
1802,127125.15215082551
1803,143809.21040152304
1804,146502.67789105553
1805,136113.14594623074
1806,123550.47127121224
1807,132965.62846055863
1808,121338.663995069
1809,123889.92828880335
1810,136615.05928128774
1811,100099.82597817136
1812,106420.25733688298
1813,118736.61469426732
1814,94067.7024622902
1815,52615.86739971494
1816,97004.09149808367
1817,121933.4297143679
1818,143841.81493766475
1819,131125.20714487685
1820,59727.40378118455
1821,117077.05400044813
1822,147966.88914204834
1823,40849.65342188191
1824,124046.93583647885
1825,132067.50084541668
1826,104048.87822900394
1827,92833.74517841646
1828,120669.73429102045
1829,115888.49012353578
1830,140800.54230151747
1831,147640.2375154418
1832,97791.08465274464
1833,131342.90854410338
1834,124879.5194857857
1835,114536.19362778959
1836,126015.07003855112
1837,83913.55205161039
1838,136563.86880436313
1839,97214.94546430047
1840,162036.76115933203
1841,142727.74797755378
1842,83899.76200990388
1843,132045.08941165067
1844,148001.14165655663
1845,137495.37314480433
1846,150585.0953829531
1847,185389.63227387695
1848,63462.11451412331
1849,112310.41378375592
1850,118203.92730034619
1851,156161.78451578657
1852,122589.10177106537
1853,134013.59876984052
1854,173487.87319166886
1855,148688.58446699174
1856,227474.2259638127
1857,160566.9450764695
1858,130788.62939995069
1859,117812.7900726912
1860,151789.07441187266
1861,117658.25929803586
1862,292556.46718031587
1863,291015.7419458802
1864,291015.7419458802
1865,355733.6700522769
1866,337053.38699199236
1867,230996.9589051282
1868,295713.0012481972
1869,196212.47432369602
1870,218447.41833605972
1871,244239.3985303725
1872,171236.3949617394
1873,243696.70849196776
1874,145892.04501550252
1875,200044.4045431083
1876,200392.22102035358
1877,217290.57316646073
1878,191041.5791821556
1879,140624.32671073845
1880,142739.43629865628
1881,242611.88450500474
1882,257148.40168302634
1883,195988.27728368345
1884,208435.39196755915
1885,247732.47534967607
1886,295466.9775492556
1887,206147.62538291686
1888,263582.43392911804
1889,165115.84891574775
1890,125629.81010355176
1891,134765.7693865347
1892,91732.1214003574
1893,132856.1792109741
1894,134049.57398600597
1895,139789.233201505
1896,127505.789303727
1897,116881.45242285321
1898,117964.50897901172
1899,173378.73923495135
1900,138192.29585739714
1901,175108.28084472596
1902,148299.99075901098
1903,233763.7339486578
1904,142238.0224539774
1905,198060.64322809878
1906,142735.7906642829
1907,220796.02685369822
1908,110575.86346447981
1909,137170.13616702458
1910,124251.64422241645
1911,209227.4067421769
1912,289521.08554745885
1913,143173.6971614961
1914,53206.473598907476
1915,301515.7221148622
1916,69670.71308064884
1917,244049.0494400203
1918,138426.72152237236
1919,175815.36411351105
1920,131085.66808548957
1921,440825.1115432671
1922,308578.77038172795
1923,220106.60310282747
1924,237751.00532481287
1925,212258.49021566685
1926,418928.90556077205
1927,140348.11557803574
1928,147439.67290073016
1929,127959.6749008893
1930,129659.53773076818
1931,140962.3013300957
1932,139182.16209112934
1933,190010.64235280594
1934,184462.8196880631
1935,175357.44525957073
1936,187438.51368354075
1937,177806.59389801548
1938,171349.7702297695
1939,247730.51134454578
1940,173421.91863327858
1941,173585.3607337089
1942,185862.58190843198
1943,198989.48262641593
1944,370894.71150352346
1945,399930.8603810065
1946,143365.57224785272
1947,314178.3701637506
1948,178612.43217052807
1949,253275.02539329132
1950,187377.70947464005
1951,271895.0681844405
1952,208200.0168341441
1953,174470.19042026834
1954,189323.63069884945
1955,139643.62884912651
1956,292280.2035308213
1957,161399.82743896346
1958,308002.8825949871
1959,145263.31970375663
1960,119245.1762258308
1961,117145.98326238953
1962,95098.65441213454
1963,106269.77509107489
1964,105474.47859120845
1965,152359.79700030445
1966,141751.82052965206
1967,270444.1511327406
1968,425062.47043096303
1969,392895.62464773166
1970,425974.36571821565
1971,486036.3713373417
1972,381799.32985229103
1973,271455.3997535666
1974,339588.8051051693
1975,463075.2997855589
1976,275804.1955684297
1977,390105.14110292314
1978,391370.56388759724
1979,328917.466059787
1980,198623.08396427936
1981,332821.4484609556
1982,216396.1137661002
1983,197178.07626183424
1984,171428.1148197214
1985,213715.53394359106
1986,215683.58283578878
1987,176430.52654632708
1988,175093.78310418312
1989,195462.98984641733
1990,226990.73127817744
1991,234720.95675903384
1992,215452.77369563084
1993,174304.4156272312
1994,242654.32082008157
1995,185529.36497615365
1996,252135.75139200737
1997,335130.9497553119
1998,345098.4564851313
1999,283076.64792172256
2000,336337.6671388821
2001,287200.3616441336
2002,251622.50345910052
2003,272909.8844045689
2004,266197.07388769917
2005,235763.62476203238
2006,218504.1424690763
2007,251660.41284495583
2008,208884.14732803812
2009,191924.32759031176
2010,188195.19169641656
2011,126437.22918754026
2012,171444.43120874208
2013,179325.45087148482
2014,181806.58108707634
2015,202425.9582059916
2016,194531.3923392722
2017,193969.958515939
2018,122734.75338208095
2019,129497.96422852798
2020,108659.84850129731
2021,108452.40295913635
2022,178405.45968465216
2023,141902.03544562502
2024,247495.4796921315
2025,360014.83057973976
2026,171704.50974316886
2027,152033.16540242574
2028,148731.5608154581
2029,169716.22194998735
2030,262781.4370880294
2031,234365.52110858526
2032,253651.08390407896
2033,258585.1920863739
2034,171720.26146412955
2035,222214.83044607492
2036,191140.022824442
2037,196049.7106367051
2038,295031.65384239616
2039,236524.68605690342
2040,277630.2563222125
2041,315884.192426325
2042,200039.14832903259
2043,170554.00298274192
2044,176880.71905983842
2045,235917.23754167356
2046,150698.60502270225
2047,144475.92724619212
2048,135287.03872458512
2049,138477.26236591826
2050,187747.22227844063
2051,99256.89348468892
2052,118238.97818663958
2053,150537.26177378005
2054,89639.34293546727
2055,158326.220192942
2056,143061.67127012226
2057,121413.90707154454
2058,217168.82635364577
2059,133199.59314789428
2060,164803.80036552306
2061,178821.51624190673
2062,132982.2304470928
2063,123203.02954629819
2064,140139.57333411093
2065,111567.00761442755
2066,161247.52703894005
2067,111031.53742399656
2068,137307.84959622042
2069,75478.13813404989
2070,112108.37773053836
2071,95824.6243005484
2072,134526.6683627089
2073,142846.80426341417
2074,183469.14530107466
2075,144775.44646098823
2076,120071.4990140193
2077,156483.47147529596
2078,127243.02319293887
2079,129940.02949556787
2080,112060.60179009277
2081,121211.57371390158
2082,126049.1150296219
2083,142344.7184447578
2084,112793.3307094452
2085,122312.68429227125
2086,108874.60726738443
2087,114401.67714074648
2088,92778.14434616765
2089,77282.22754456098
2090,132736.93240876205
2091,118059.2036725816
2092,120337.43688645362
2093,113872.24176910616
2094,125184.23018955489
2095,153133.95434791083
2096,79899.64528826512
2097,97425.56315447533
2098,142195.3004624973
2099,57735.0666149663
2100,84650.63909394208
2101,112721.12377168848
2102,122223.74021240769
2103,105356.22100679924
2104,130936.64197530986
2105,129267.5821774491
2106,72132.11552833937
2107,215029.01019908686
2108,115795.17421999456
2109,105188.82105647397
2110,132818.06417040448
2111,142744.54766177037
2112,127289.84683880839
2113,110186.6533426826
2114,106537.79636385526
2115,151822.51029044657
2116,105462.3585272758
2117,138224.12882583335
2118,112489.85789262169
2119,106657.9527402465
2120,106541.27614386403
2121,80409.33449574246
2122,100983.14340461577
2123,78043.1098051116
2124,153110.8851208404
2125,127007.38656367104
2126,143963.43186511914
2127,148188.98254536916
2128,131993.75571097064
2129,96650.76471332287
2130,140476.5233552607
2131,145875.36060708793
2132,117882.91006480952
2133,117944.46604731996
2134,117711.74172420421
2135,97814.15426289405
2136,83473.04567712042
2137,103498.00733783588
2138,140158.39723866677
2139,144384.57926072823
2140,145246.9687764252
2141,149457.81378773935
2142,129923.48812098795
2143,139320.74673880235
2144,123756.16107220582
2145,135774.284724835
2146,162193.40649462212
2147,156322.60115144137
2148,137641.55923962305
2149,145649.0290496688
2150,245348.06185737692
2151,117493.42090164784
2152,158212.0042308253
2153,162574.72072189665
2154,104724.55327598362
2155,136871.9676774574
2156,238506.8620246577
2157,221655.72381378853
2158,243442.02196084103
2159,204174.74087832973
2160,171751.1202858702
2161,240244.37377090295
2162,346727.3110627468
2163,342271.1509650575
2164,237892.01112111186
2165,210852.8704241708
2166,146953.49344801935
2167,216602.84826352602
2168,198555.2674592254
2169,206213.66788746687
2170,218292.67637532987
2171,157119.93471659883
2172,138789.96364558034
2173,170319.12411894798
2174,238548.54608069864
2175,310356.29601634096
2176,322571.0130093328
2177,256680.77972085454
2178,212450.34429855188
2179,140448.54771382263
2180,185027.88785180703
2181,194358.72539309444
2182,228928.52223553858
2183,188021.96701886068
2184,120998.83946755284
2185,125253.46130413451
2186,136571.31639806632
2187,154720.16513817917
2188,151410.8093802378
2189,217956.27067133423
2190,76681.50022278949
2191,80074.40557254077
2192,84325.14409565026
2193,101616.86850853068
2194,103724.68398081714
2195,118584.68036550884
2196,113018.7948856586
2197,118789.03153148024
2198,161772.02221022095
2199,192907.67028714382
2200,144357.3592682885
2201,146076.07522109488
2202,202244.7055839193
2203,142985.81355260705
2204,200562.59886555144
2205,115754.60429282096
2206,140839.8281751303
2207,229713.479383197
2208,262640.8612568493
2209,214459.1787873021
2210,114194.7696100221
2211,111164.6678296783
2212,108025.014412131
2213,110067.96309469843
2214,124194.34108883694
2215,95192.82085193167
2216,153117.41758012187
2217,73374.66725122377
2218,75396.7518293269
2219,65636.38175258448
2220,72256.85994612209
2221,303246.55427636707
2222,262273.2385118125
2223,259153.47514432322
2224,200005.1978855727
2225,127422.28483495578
2226,177899.27535633396
2227,213461.16372197427
2228,283161.0521230213
2229,258244.76342795382
2230,162588.76668740562
2231,213749.26294761556
2232,184055.35847343752
2233,189174.99808633808
2234,253564.01607067123
2235,226163.9826343155
2236,277003.6598400083
2237,370409.57566393004
2238,201554.09018064846
2239,106778.0434849111
2240,155380.11262837588
2241,156660.5439779815
2242,123071.90744543738
2243,124594.94323434873
2244,98873.8904311773
2245,91887.19547421226
2246,143905.58723004576
2247,106103.59624775671
2248,125168.60799166893
2249,120377.4082389949
2250,133039.78222673477
2251,118885.80160365507
2252,163891.25993515426
2253,153448.52660473355
2254,174594.41028433162
2255,189131.540438821
2256,179427.8541291735
2257,210212.75806830882
2258,159375.78657577533
2259,175201.83543638562
2260,171127.2114655388
2261,172630.766154042
2262,207228.55142262302
2263,396706.65653612744
2264,429631.9017918648
2265,180309.8442441171
2266,293407.05481739575
2267,375120.2300934099
2268,396350.9830448218
2269,145767.29489255618
2270,191971.53425628744
2271,231181.39238061043
2272,229173.15974017678
2273,164526.7219242847
2274,169746.9793386596
2275,164087.54253897603
2276,197138.2696388534
2277,189549.34275625713
2278,149239.65320223014
2279,128684.99945940066
2280,123978.2242672448
2281,159820.40759662644
2282,180144.19750250533
2283,102545.2604595652
2284,111864.19021145477
2285,144663.42255330284
2286,122129.07759189386
2287,369896.22426202643
2288,276416.61171205126
2289,385658.11738306173
2290,460910.2083239591
2291,329649.46458869963
2292,440644.1190813763
2293,454519.7258639436
2294,430734.53040898615
2295,469367.003559421
2296,282965.17860665714
2297,312040.1954895115
2298,348571.395346932
2299,388122.2113023704
2300,342558.1712200089
2301,284853.577842926
2302,252706.9390779674
2303,240411.44017615306
2304,251054.1612475406
2305,193317.75967030166
2306,189236.252152954
2307,188217.725991885
2308,221478.81606564825
2309,278291.1448663966
2310,204150.7377851322
2311,206133.30423863383
2312,176561.73770822526
2313,177155.98551550743
2314,167832.60697050556
2315,178737.0759642148
2316,191069.748522915
2317,180064.8961337956
2318,180545.0307077722
2319,186929.12246556056
2320,198454.4814616233
2321,243166.89232721407
2322,174767.71236199862
2323,187462.10350769415
2324,175280.9133623221
2325,224303.77984395783
2326,172364.96366939438
2327,212577.26553227424
2328,233373.96235983816
2329,191514.56371962855
2330,177553.96631553792
2331,367178.8353468081
2332,411238.5617378374
2333,346505.342789158
2334,255274.0039905057
2335,278313.3037242368
2336,335580.8171773871
2337,200842.52775069763
2338,278779.8171082676
2339,228764.72955198828
2340,388420.065313602
2341,226950.9442586093
2342,236650.553873816
2343,234007.57543566704
2344,222144.42869230767
2345,242212.7029322188
2346,211017.54310315667
2347,196110.74007661364
2348,240802.36699093436
2349,189792.8905125831
2350,293928.0546086745
2351,261098.64592741962
2352,253868.19365741854
2353,238234.1845298613
2354,131542.78332286535
2355,145565.4373700731
2356,156388.14773175184
2357,191518.4033787914
2358,193564.90586671839
2359,141355.23224772792
2360,111471.6036923538
2361,140998.63468886327
2362,279637.8109303314
2363,144825.07988849687
2364,165238.00129941147
2365,213928.2124045314
2366,183634.43582940628
2367,217360.71082065796
2368,207775.46096346606
2369,214323.7002513467
2370,169629.2897821904
2371,166303.80093868976
2372,183652.0255140346
2373,268142.1255711967
2374,319455.03025118326
2375,251332.20174339018
2376,316614.72755249916
2377,382038.79535774083
2378,161486.1203939626
2379,204332.92575067427
2380,154671.87700041648
2381,167588.90098820216
2382,204843.3118189196
2383,200125.01571423147
2384,245998.94302534143
2385,165596.37310490976
2386,143748.8126517115
2387,138650.34077654278
2388,101250.30774930918
2389,123533.07065219042
2390,151258.03823299456
2391,144267.8172086041
2392,116579.62924218511
2393,166066.0873646791
2394,145106.33759292107
2395,197717.71308340464
2396,151504.5026218836
2397,207103.7358026394
2398,126196.91092947024
2399,57740.507614042544
2400,52948.5495831817
2401,109729.59022982026
2402,136902.88679306724
2403,136576.53975561296
2404,153678.7681378871
2405,158931.95843621946
2406,141646.38484246016
2407,125457.88970054938
2408,144343.44636677534
2409,128092.08583698823
2410,164180.960506567
2411,116312.37370335608
2412,162171.71072521238
2413,131621.61938346323
2414,150152.4387723927
2415,132578.67618338918
2416,128551.37483839892
2417,134836.7333338473
2418,128651.03332310898
2419,122649.05978152726
2420,124010.91716716037
2421,158780.19204442506
2422,107450.56477754637
2423,127413.8436264581
2424,161842.3022439145
2425,177655.91991882838
2426,129615.56683955251
2427,145517.13729453782
2428,159873.7036905005
2429,121610.038081513
2430,131062.60183861246
2431,112055.93821634345
2432,143813.79636304686
2433,141299.89656663022
2434,139847.45848634825
2435,147905.19464679094
2436,103585.45268028988
2437,106062.66401400727
2438,123060.7096171914
2439,106915.17196769337
2440,117459.56102418528
2441,86165.97616409461
2442,101178.67074316563
2443,135546.231293653
2444,126009.60892798386
2445,79679.84979104967
2446,137014.8808575783
2447,165672.83876102415
2448,136596.47479492266
2449,117134.0499954453
2450,144768.6891516982
2451,128621.53333331353
2452,194181.16252466573
2453,87349.06582840891
2454,120575.38673062641
2455,99970.03454149798
2456,129422.71562585556
2457,116188.3475777398
2458,120091.72424135666
2459,102114.48515903391
2460,128440.57948532225
2461,117123.22165258651
2462,126553.42875838086
2463,119428.15647187387
2464,166277.6358791466
2465,141443.80990215758
2466,110413.44044121563
2467,140756.26836317094
2468,72768.79480070651
2469,72717.49640033099
2470,186098.08738404923
2471,212489.4300436823
2472,182782.2465135886
2473,112073.05572805298
2474,83086.43505310717
2475,209002.00100234657
2476,104945.740664381
2477,127286.70482972277
2478,154771.47627608865
2479,105601.3034762138
2480,145816.4570893297
2481,127947.9309897751
2482,125429.27628730911
2483,113805.84516828856
2484,121033.16709916444
2485,128234.84432005505
2486,148456.27559496858
2487,167167.34867383123
2488,158090.53721699136
2489,150414.25830828754
2490,144644.96448158156
2491,87406.17170621318
2492,186892.39192192265
2493,143272.3152849803
2494,144587.7194134645
2495,90703.08891766623
2496,238326.92818370863
2497,160274.63083589062
2498,107455.13426373611
2499,87990.39366352082
2500,132978.6790097837
2501,135805.73186671967
2502,146820.11673525572
2503,84302.92505334021
2504,168334.6521049028
2505,224741.68172856377
2506,247514.0377675159
2507,277378.21413934196
2508,258390.73008227858
2509,220523.5008185257
2510,222330.57274395216
2511,173904.2311644221
2512,200953.79945709527
2513,212609.6901161055
2514,305449.22939679294
2515,152604.60910897906
2516,169076.39862399042
2517,142839.53201903045
2518,155771.89937787704
2519,231010.26500240256
2520,219381.98907665082
2521,193968.1103254937
2522,223881.92403836732
2523,129511.0076537235
2524,144454.3609708862
2525,146719.7209914175
2526,144757.25696622708
2527,126178.21797278634
2528,133112.8013044136
2529,136261.13115302037
2530,126855.91314552346
2531,261488.43127975703
2532,226678.6656133976
2533,195126.1124207307
2534,234803.62733475107
2535,306804.9914725706
2536,249564.57581979065
2537,243661.83310437197
2538,187570.93988852444
2539,186853.28891986993
2540,178600.67043783312
2541,183164.5468799885
2542,168804.67437479438
2543,132747.55436183207
2544,128629.76261483978
2545,133923.7646485559
2546,135749.7160424455
2547,133130.1795317883
2548,147605.46139465738
2549,148410.0682287415
2550,264454.6355645606
2551,140151.99448564884
2552,119484.36703641446
2553,78854.38351008623
2554,99186.50939617088
2555,112951.86739616217
2556,92970.82409074974
2557,110735.10329331139
2558,155706.77711924474
2559,139725.55158205156
2560,137595.72564445468
2561,144095.4123252536
2562,142847.56953956521
2563,146580.35939288154
2564,197485.579070466
2565,143829.53829191162
2566,167634.81506217175
2567,133997.12076005616
2568,195754.25959331126
2569,208296.2875951571
2570,116417.86771884249
2571,182792.45400324892
2572,149437.281423375
2573,218067.28324607122
2574,275720.5567062603
2575,136478.7113375213
2576,119680.46959338896
2577,151361.10981331894
2578,88787.04832295328
2579,71382.126847933
2580,105714.03315763189
2581,100647.2862251731
2582,103047.8257120245
2583,279644.2988530463
2584,170415.89820581503
2585,182835.63103742944
2586,219234.5840018436
2587,194971.78652264093
2588,145484.09398669173
2589,144862.94555012707
2590,221644.3532750797
2591,224690.8950192943
2592,225600.73229494804
2593,279765.0337921736
2594,176302.92340792573
2595,205145.13017045803
2596,311520.85118385364
2597,188985.55838257747
2598,313727.26285774127
2599,343289.7449015106
2600,165896.51444126238
2601,147092.74628623738
2602,79558.57770386111
2603,88930.88788882115
2604,87516.67880720548
2605,76566.34697998152
2606,148774.99124671926
2607,186843.63446484445
2608,204243.21796561262
2609,165618.37095486734
2610,116234.98799632124
2611,125953.93672673705
2612,155556.93583464547
2613,139857.5688512293
2614,130940.85916263897
2615,163639.28585583894
2616,148422.80311124082
2617,172336.66915718114
2618,183274.06333084975
2619,190169.94228191124
2620,185848.9196303411
2621,176132.83734930152
2622,182579.67389595442
2623,251162.44256384662
2624,307046.677998668
2625,309474.7979992616
2626,166063.91807810016
2627,157188.841295098
2628,499357.9604453408
2629,547409.4440498687
2630,354850.4763942746
2631,476794.16382631956
2632,431787.7555815742
2633,309245.49684430123
2634,431417.0847044352
2635,162502.54183170872
2636,181460.7392078424
2637,183000.99829135643
2638,258797.790738771
2639,183161.88197469342
2640,150478.93447729995
2641,102786.07043472711
2642,181485.49202199074
2643,101521.82963165086
2644,129300.47713848707
2645,106812.6532434242
2646,92979.50341968171
2647,105236.24449849899
2648,139155.685479931
2649,152841.94993183325
2650,138353.64316783467
2651,142699.5323916073
2652,413264.1019165845
2653,246632.2250007801
2654,251210.89635061516
2655,406056.9400684728
2656,317898.9388735007
2657,352637.1158196774
2658,309957.81676678575
2659,300958.27151314775
2660,368006.7898217415
2661,361782.1157050284
2662,358436.95276697964
2663,307767.4309128476
2664,263613.23815872055
2665,323183.8457624606
2666,270557.08129793516
2667,174435.8427745232
2668,180335.61204105735
2669,178056.2921088519
2670,281108.2955077667
2671,182567.01274494632
2672,189984.9781726913
2673,208972.23760566083
2674,209529.88117843444
2675,171483.08251235358
2676,192403.40893640197
2677,195891.96263835323
2678,273234.9975952348
2679,290820.93835617387
2680,287151.74024822324
2681,423015.25333019026
2682,338197.72555738786
2683,532158.222615238
2684,325427.53490341094
2685,336280.19610729994
2686,278203.1931846701
2687,333886.8678100717
2688,220136.7770706098
2689,203879.11086280277
2690,459066.9518849283
2691,192514.25019790677
2692,131568.51382105428
2693,191951.49137380472
2694,126016.22937770035
2695,187859.3635463861
2696,179482.8129375482
2697,176083.31709330043
2698,189307.6690242938
2699,174768.23480522155
2700,157066.3461450826
2701,147481.98993979127
2702,115543.04181914068
2703,124656.74028427477
2704,138531.2559284727
2705,122696.25195695246
2706,114687.86937187881
2707,120195.9991019934
2708,136587.07515074976
2709,102764.72835229996
2710,127664.93925348065
2711,286674.69204495824
2712,386408.4911022269
2713,174696.59183054868
2714,150655.65450635093
2715,171946.29657441832
2716,143534.28113594736
2717,180743.22868457172
2718,225829.08992730925
2719,160259.1345623078
2720,173763.35504805474
2721,136324.0496422071
2722,156557.20653434162
2723,139986.99464769792
2724,130700.36385900993
2725,132164.66281684983
2726,151626.4162529816
2727,172342.9440504334
2728,179891.83475300585
2729,149295.03039758184
2730,152444.5278415118
2731,127596.09822509783
2732,134573.89362472217
2733,160661.74482655217
2734,154715.54175114064
