,Fireplaces,Exterior2nd,FireplaceQu,BldgType,MasVnrArea,GarageQual,EnclosedPorch,LotFrontage,GarageFinish,LotShape,Condition1,GarageYrBlt,LandContour,GarageCond,Fence,3SsnPorch,Exterior1st,LotConfig,Condition2,LandSlope,GarageCars,LotArea,Alley,GarageType,MSSubClass,GarageArea,MSZoning,Functional,HouseStyle,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OverallCond,OverallQual,PavedDrive,RoofMatl,SaleCondition,SaleType,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YrSold,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual
15,0,11.839275306500669,11.809111348693143,12.047492375931345,0.0,12.068509773371575,0,51.0,11.8191630294286,11.936181554436319,12.042901021279377,1991.0,12.022694964863316,12.070452659224184,12.056875533954347,0,11.839331999239457,12.027433157521386,12.02589398618774,12.020567375863404,12.083578306930498,6120,12.037665233128221,11.765977640380578,45,576.0,11.69383450480546,12.038500588521764,11.600709828380333,11.89700563625391,12.030107945432148,0,7,11.68406015803558,8,7,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,5,832.0,48,1929,2007,11.838096118561651,12.043063410172023,11.724300765293506,11.811039863798058,12.042601470186197,11.955709355646876,11.964145279423152,0,12.043722217705529,0,832,12.032072439830419,12.207416136921033,12.061066353161635,11.66315812951835,854,0,0,854,0,0,1,0,2,1,11.810738028109208
16,1,11.839275306500669,12.186123087929154,12.047492375931345,180.0,12.068509773371575,0,69.30579531442663,12.320134279240394,12.163209512989315,12.042901021279377,1970.0,12.022694964863316,12.070452659224184,12.058568247050042,0,11.839331999239457,12.247896850515563,12.02589398618774,12.020567375863404,12.083578306930498,11241,12.037665233128221,12.160666117016271,20,480.0,12.085837223829513,12.038500588521764,11.993726475698164,12.16338470372789,11.870734940156902,700,3,11.868229061651157,7,6,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,5,1004.0,0,1970,2010,11.838096118561651,12.043063410172023,11.870222440963145,11.811039863798058,12.042601470186197,11.955709355646876,11.953461404817677,578,12.043722217705529,0,426,12.032072439830419,12.207416136921033,12.061066353161635,12.061413879871644,1004,0,0,1004,1,0,1,0,2,1,11.810738028109208
17,0,11.862769821762287,11.809111348693143,11.782171044059313,0.0,12.068509773371575,0,72.0,11.8191630294286,11.936181554436319,12.042901021279377,1967.0,12.022694964863316,12.070452659224184,12.058568247050042,0,11.860246712592062,12.001920861173616,12.02589398618774,12.020567375863404,12.083578306930498,10791,12.037665233128221,11.599181928421313,90,516.0,12.085837223829513,12.038500588521764,11.993726475698164,11.89700563625391,11.870734940156902,500,10,11.812039005148899,5,4,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,6,0.0,0,1967,2006,11.838096118561651,12.043063410172023,11.546560461665413,11.536344455693705,11.536344455693705,11.55338219072085,11.536344455693705,0,11.564707493807903,0,0,12.032072439830419,11.816370555622166,12.061066353161635,12.061413879871644,1296,0,0,1296,0,0,2,0,2,2,11.810738028109208
18,0,12.209319990627176,11.809111348693143,12.047492375931345,0.0,12.068509773371575,0,66.0,11.8191630294286,11.936181554436319,11.826079942756644,2004.0,12.022694964863316,12.070452659224184,12.058568247050042,0,12.205571964601395,12.001920861173616,12.02589398618774,12.020567375863404,12.083578306930498,13695,12.037665233128221,11.765977640380578,20,576.0,12.085837223829513,12.038500588521764,11.993726475698164,11.89700563625391,12.030107945432148,0,6,12.090018154706966,5,5,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,6,1114.0,0,2004,2008,11.838096118561651,12.043063410172023,12.261385078570303,11.811039863798058,12.042601470186197,11.955709355646876,12.30139782846658,646,12.043722217705529,0,468,12.032072439830419,12.207416136921033,12.061066353161635,12.061413879871644,1114,0,0,1114,1,0,1,1,3,1,12.22215724021604
19,0,11.994840927574664,11.809111348693143,12.047492375931345,0.0,12.068509773371575,0,70.0,11.8191630294286,11.936181554436319,12.042901021279377,1958.0,12.022694964863316,12.070452659224184,11.851317695054096,0,12.086634695553467,12.001920861173616,12.02589398618774,12.020567375863404,11.732169192028373,7560,12.037665233128221,12.160666117016271,20,294.0,12.085837223829513,11.86422690281908,11.993726475698164,11.89700563625391,12.030107945432148,0,5,11.868229061651157,6,5,12.059870460810577,12.019219541031973,11.79168180824514,11.830281043690205,12.025521488904678,6,1029.0,0,1958,2009,11.838096118561651,12.043063410172023,11.870222440963145,11.811039863798058,12.042601470186197,11.955709355646876,11.882492626245922,504,12.043722217705529,0,525,12.032072439830419,11.816370555622166,12.061066353161635,12.061413879871644,1339,0,0,1339,0,0,1,0,3,1,11.810738028109208
20,1,12.209319990627176,12.25598483965116,12.047492375931345,380.0,12.068509773371575,0,101.0,12.172484913113644,12.163209512989315,12.042901021279377,2005.0,12.022694964863316,12.070452659224184,12.058568247050042,0,12.205571964601395,12.027433157521386,12.02589398618774,12.020567375863404,12.581149160153917,14215,12.037665233128221,12.371340566597999,60,853.0,12.085837223829513,12.038500588521764,12.1823698338433,12.16338470372789,12.030107945432148,0,11,12.615053101826355,5,8,12.059870460810577,12.019219541031973,12.444692877358099,12.456547546133434,12.025521488904678,9,1158.0,240,2005,2006,12.310981487349395,12.043063410172023,12.261385078570303,12.636689625115237,12.042601470186197,12.157656717293353,11.964145279423152,0,12.043722217705529,0,1158,12.032072439830419,12.207416136921033,12.061066353161635,12.061413879871644,1158,1218,0,2376,0,0,3,1,4,1,12.22215724021604
21,1,11.839275306500669,12.25598483965116,12.047492375931345,0.0,12.068509773371575,205,57.0,11.8191630294286,11.936181554436319,12.042901021279377,1930.0,11.813411049763523,12.070452659224184,12.056875533954347,0,11.839331999239457,12.001920861173616,12.02589398618774,12.020567375863404,11.732169192028373,7449,11.677006949160546,12.160666117016271,45,280.0,11.69383450480546,12.038500588521764,11.600709828380333,11.89700563625391,12.030107945432148,0,6,11.461544258833142,7,7,11.582796235321668,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,6,637.0,0,1930,2007,11.838096118561651,12.043063410172023,12.261385078570303,11.811039863798058,12.042601470186197,11.955709355646876,11.964145279423152,0,12.043722217705529,0,637,12.032072439830419,12.207416136921033,12.061066353161635,11.551285016384455,1108,0,0,1108,0,0,1,0,3,1,12.22215724021604
22,1,12.209319990627176,12.25598483965116,12.047492375931345,281.0,12.068509773371575,0,75.0,12.172484913113644,11.936181554436319,12.042901021279377,2002.0,12.022694964863316,12.070452659224184,12.058568247050042,0,12.205571964601395,12.001920861173616,12.02589398618774,12.020567375863404,12.083578306930498,9742,12.037665233128221,12.160666117016271,20,534.0,12.085837223829513,12.038500588521764,11.993726475698164,12.16338470372789,12.030107945432148,0,9,12.163266943767384,5,8,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,7,1777.0,171,2002,2008,12.310981487349395,12.043063410172023,12.261385078570303,12.179756038284573,12.042601470186197,11.955709355646876,11.964145279423152,0,12.043722217705529,0,1777,12.032072439830419,12.207416136921033,12.061066353161635,12.061413879871644,1795,0,0,1795,0,0,2,0,3,1,12.22215724021604
23,1,12.196251595042853,12.186123087929154,12.059249457874216,0.0,12.068509773371575,0,44.0,11.8191630294286,11.936181554436319,12.042901021279377,1976.0,12.022694964863316,12.070452659224184,12.058568247050042,0,12.199140250950483,12.001920861173616,12.02589398618774,12.020567375863404,12.083578306930498,4224,12.037665233128221,12.160666117016271,120,572.0,11.69383450480546,12.038500588521764,11.993726475698164,11.89700563625391,12.030107945432148,0,6,11.483632044202798,7,5,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,6,1040.0,100,1976,2007,11.838096118561651,12.043063410172023,12.261385078570303,12.179756038284573,12.042601470186197,11.955709355646876,12.30139782846658,840,12.043722217705529,0,200,12.032072439830419,11.816370555622166,12.061066353161635,12.061413879871644,1060,0,0,1060,1,0,1,0,3,1,11.810738028109208
24,1,11.994840927574664,12.186123087929154,12.047492375931345,0.0,12.068509773371575,0,69.30579531442663,11.8191630294286,12.163209512989315,12.042901021279377,1968.0,12.022694964863316,12.070452659224184,11.851317695054096,0,12.04114638657353,12.001920861173616,12.02589398618774,12.020567375863404,11.732169192028373,8246,12.037665233128221,12.160666117016271,20,270.0,12.085837223829513,12.038500588521764,11.993726475698164,11.89700563625391,12.030107945432148,0,5,11.812039005148899,8,5,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,6,1060.0,406,1968,2010,11.838096118561651,11.96973675386331,11.870222440963145,11.811039863798058,12.042601470186197,12.09424725174592,11.853592817384268,188,12.16012086606537,668,204,12.032072439830419,12.207416136921033,12.061066353161635,12.061413879871644,1060,0,0,1060,1,0,1,0,3,1,12.22215724021604
25,1,12.209319990627176,12.25598483965116,12.047492375931345,640.0,12.068509773371575,0,110.0,12.172484913113644,11.936181554436319,12.042901021279377,2007.0,12.022694964863316,12.070452659224184,12.058568247050042,0,12.205571964601395,12.027433157521386,12.02589398618774,12.020567375863404,12.581149160153917,14230,12.037665233128221,12.160666117016271,20,890.0,12.085837223829513,12.038500588521764,11.993726475698164,12.42266145434347,12.030107945432148,0,7,12.615053101826355,5,8,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,7,1566.0,0,2007,2009,12.310981487349395,12.043063410172023,12.261385078570303,12.179756038284573,12.042601470186197,11.955709355646876,11.964145279423152,0,12.043722217705529,0,1566,12.032072439830419,12.207416136921033,12.061066353161635,12.061413879871644,1600,0,0,1600,0,0,2,0,3,1,12.22215724021604
26,0,11.839275306500669,11.809111348693143,12.047492375931345,0.0,12.068509773371575,0,60.0,11.8191630294286,11.936181554436319,12.042901021279377,2005.0,12.022694964863316,12.070452659224184,12.058568247050042,0,11.839331999239457,12.027433157521386,12.02589398618774,12.020567375863404,12.083578306930498,7200,12.037665233128221,11.765977640380578,20,576.0,12.085837223829513,12.038500588521764,11.993726475698164,11.89700563625391,12.030107945432148,0,5,11.868229061651157,7,5,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,5,900.0,222,1951,2010,11.838096118561651,12.043063410172023,11.870222440963145,11.811039863798058,12.042601470186197,12.09424725174592,11.86827461085673,234,11.96524227926713,486,180,12.032072439830419,11.816370555622166,12.061066353161635,12.061413879871644,900,0,0,900,0,1,1,0,3,1,12.22215724021604
27,1,12.209319990627176,12.25598483965116,12.047492375931345,200.0,12.068509773371575,0,98.0,12.172484913113644,11.936181554436319,12.042901021279377,2008.0,12.022694964863316,12.070452659224184,12.058568247050042,0,12.205571964601395,12.001920861173616,12.02589398618774,12.020567375863404,12.581149160153917,11478,12.037665233128221,12.160666117016271,20,772.0,12.085837223829513,12.038500588521764,11.993726475698164,12.42266145434347,12.030107945432148,0,5,12.615053101826355,5,8,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,7,1704.0,0,2007,2010,12.310981487349395,12.043063410172023,12.261385078570303,12.636689625115237,12.042601470186197,11.955709355646876,12.30139782846658,1218,12.043722217705529,0,486,12.032072439830419,12.207416136921033,12.061066353161635,12.061413879871644,1704,0,0,1704,1,0,2,0,3,1,12.22215724021604
28,2,11.862769821762287,12.25598483965116,12.047492375931345,0.0,12.068509773371575,0,47.0,12.172484913113644,12.163209512989315,12.042901021279377,1957.0,12.022694964863316,12.070452659224184,12.058568247050042,0,11.860246712592062,12.247896850515563,12.02589398618774,12.020567375863404,11.732169192028373,16321,12.037665233128221,12.160666117016271,20,319.0,12.085837223829513,12.038500588521764,11.993726475698164,11.89700563625391,12.030107945432148,0,12,11.868229061651157,6,5,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,6,1484.0,288,1957,2006,11.838096118561651,12.043063410172023,11.870222440963145,11.811039863798058,12.042601470186197,12.361389079017627,11.86827461085673,1277,12.043722217705529,0,207,12.032072439830419,11.816370555622166,12.061066353161635,12.061413879871644,1600,0,0,1600,1,0,1,0,2,1,11.810738028109208
29,0,11.862769821762287,11.809111348693143,12.047492375931345,0.0,11.679050489861998,87,60.0,11.8191630294286,12.163209512989315,11.820022411174994,1920.0,12.022694964863316,12.070452659224184,12.058568247050042,0,11.860246712592062,12.001920861173616,11.565405337162664,12.020567375863404,11.732169192028373,6324,12.037665233128221,11.765977640380578,30,240.0,11.69383450480546,12.038500588521764,11.993726475698164,11.89700563625391,12.030107945432148,0,5,11.68406015803558,6,4,12.059870460810577,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,4,520.0,49,1927,2008,11.838096118561651,12.043063410172023,11.724300765293506,11.811039863798058,12.042601470186197,11.955709355646876,11.964145279423152,0,12.043722217705529,0,520,12.032072439830419,11.646531006336037,11.497108639586836,12.061413879871644,520,0,0,520,0,0,1,0,1,1,11.515528148656447
30,0,12.063505403128907,11.809111348693143,12.047492375931345,0.0,12.068509773371575,172,50.0,11.8191630294286,11.936181554436319,11.820022411174994,1920.0,12.022694964863316,11.605366745805801,11.851317695054096,0,12.086634695553467,12.001920861173616,12.02589398618774,12.020567375863404,11.732169192028373,8500,11.99717018977835,11.765977640380578,70,250.0,11.224424489789905,12.038500588521764,12.1823698338433,11.89700563625391,12.030107945432148,0,7,11.461544258833142,4,4,11.582796235321668,12.019219541031973,12.005047071618476,11.991084114862295,12.025521488904678,6,649.0,0,1920,2008,11.838096118561651,11.477140591046778,11.724300765293506,11.811039863798058,12.042601470186197,11.955709355646876,11.964145279423152,0,12.043722217705529,0,649,12.032072439830419,11.816370555622166,11.497108639586836,12.061413879871644,649,668,0,1317,0,0,1,0,3,1,11.810738028109208
